"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
1759,9/30/2025 0:00:00,851,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,29104170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107933761,0,0,0,0,0,0,0,49745364,0,0,0,0,0,0,0,0,1102211,1102211,271491473,0,-1102211,-1102211,0,0,0,0,0,28357198,0,2645212,2645212,0,0,0,0,0,0,0,374870112,1543001,1543001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374870112,0,0,1102211,99,20799191,1033000,314,22798009,507000,24,9631459,3000000,0,0,0,30,10732830,520000,63961489,5060000,326,19318743,2832000,0,0,0,0,0,0,628,31634328,8610000,50953071,11442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,114914560,16502000,56304543,263028443,287834443,24806000,1120,11419556,0,0,748,24923771,8,0,0,0,54,740,21110271,896,25479945,0,0,0,0,0,0,0,0,0,788246,0,350778
1784,9/30/2025 0:00:00,858,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,44273449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28583797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262064,262064,44520950,0,-262064,-262064,0,0,0,0,0,3356170,0,1092551,1092551,0,0,0,0,0,0,0,138502678,830487,830487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138502678,0,0,262064,6,565591,0,2,158348,0,0,0,0,0,0,0,79,7856393,1030000,8580332,1030000,0,0,0,0,0,0,0,0,0,598,7618885,610000,7618885,610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,16199217,1640000,10898743,115581098,115581098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7516
1785,9/30/2025 0:00:00,859,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,36196046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226308,226308,22747695,0,-226308,-226308,0,0,0,0,0,3231678,0,635402,635402,0,0,0,0,0,0,0,76349932,409094,409094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76349932,0,0,226308,19,6181277,905600,12,1574774,0,0,0,0,0,0,0,21,2799292,735892,10555343,1641492,12,1032155,180000,0,0,0,0,0,0,100,8530737,2242602,9562892,2422602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,20118235,4064094,11390889,67072990,67072990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45387
1788,9/30/2025 0:00:00,861,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12769613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25037409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133639,133639,29721803,0,-133639,-133639,0,0,0,0,0,2984791,0,444788,444788,0,0,0,0,0,0,0,57327482,311149,311149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57327482,0,0,133639,0,0,0,0,0,0,0,0,0,0,0,0,1,134864,0,134864,0,0,0,0,0,0,0,0,0,0,178,4683169,261375,4683169,261375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4818033,261375,0,51243099,51243099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1792,9/30/2025 0:00:00,863,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,51633451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109912991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523920,523920,210758940,0,-523920,-523920,0,0,0,0,0,52274430,0,2809691,2809691,0,0,0,0,0,0,0,321505192,2285771,2285771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321505192,0,0,523920,346,82173198,2079450,323,19174616,787500,0,0,0,0,0,0,0,0,0,101347814,2866950,2,22056,0,0,0,0,0,0,0,0,0,0,22056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,101369870,2866950,0,281810346,283560346,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793203,0,0
1810,9/30/2025 0:00:00,868,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,20534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10753178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177786,177786,15638721,0,-177786,-177786,0,0,0,0,0,633851,0,226103,226103,0,0,0,0,0,0,0,31284403,48317,48317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31284403,0,0,177786,19,2286051,600121,42,2367343,120000,0,0,0,0,0,0,0,0,0,4653394,720121,9,409935,120000,0,0,0,0,0,0,0,0,0,409935,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5063329,840121,132177,27816621,27816621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5372
1815,9/30/2025 0:00:00,872,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,739924533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236741730,0,0,0,0,0,0,0,256937277,0,0,0,0,0,0,0,0,22762612,22762612,1455834000,0,-22762612,-22762612,0,0,0,0,0,103320979,0,21380071,21380071,0,0,0,0,0,0,0,2621690954,-1382541,-1382541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621690954,0,0,22762612,1091,575609432,71005267,123,23557640,4280048,14,10271158,3788250,1,299250,0,534,134875405,53915997,744612885,132989562,24,1834426,0,207,12861220,0,0,0,0,1897,225609074,69285152,240304720,69285152,1,29142,0,0,0,0,0,0,0,0,0,0,29142,0,3892,984946747,202274714,373216685,2321155496,2321155496,0,0,0,82,53223633,0,0,0,0,0,0,4,0,0,0,0,1,244429586,932,8792569,33,0,0,0,0,0,0,2310000
1817,9/30/2025 0:00:00,873,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,14714327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564529,0,0,0,0,0,0,0,7184084,0,0,0,0,0,0,0,0,26431,26431,11709338,0,-26431,-26431,0,0,0,0,0,1108546,0,273890,273890,0,0,0,0,0,0,0,35025026,247459,247459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35025026,0,0,26431,0,0,0,4,1250852,0,0,0,0,0,0,0,0,0,0,1250852,0,0,0,0,0,0,0,33,1736304,530000,0,0,0,1736304,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2987156,530000,0,29150158,29900158,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759
1821,9/30/2025 0:00:00,874,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,24653569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6475218,0,0,0,0,0,0,0,86913,0,0,0,0,0,0,0,0,258299,258299,17577393,0,-258299,-258299,0,0,0,0,0,2910595,0,421481,421481,0,0,0,0,0,0,0,49388795,163182,163182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49388795,0,0,258299,52,10319706,0,0,0,0,0,0,0,0,0,0,0,0,0,10319706,0,21,935475,0,0,0,0,0,0,0,1,18380,0,953855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,11273561,0,1096291,44470267,44470267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22382
1827,9/30/2025 0:00:00,876,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,71432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13994020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205145,205145,14295283,0,-205145,-205145,0,0,0,0,0,810941,0,184895,184895,0,0,0,0,0,0,0,22875849,-20250,-20250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22875849,0,0,205145,3,483149,0,2,23259,0,0,0,0,0,0,0,0,0,0,506408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,506408,0,0,18492825,18492825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,9/30/2025 0:00:00,877,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,324383406,0,324383406,26177542,298205864,0,0,0,0,0,0,0,7583948,237519909,235340245,0,2179664,-7583948,35946573,35525081,421492,183575540,0,183575540,4997722,0,83679575,93236915,1661328,393679,0,393679,0,0,393679,0,0,0,8490396,8490396,448945305,0,448945305,-3492674,0,235340245,83679575,131335339,2082820,56011963,0,56011963,7479848,48532115,0,0,0,0,0,0,1032358932,1032358932,222479226,308909612,235340245,83679575,179867454,2082820,0,0,0,0,0,425203410.15,61781922.4,117670122.5,62759681.25,179867454,3124230,0,0,0,0,0,0,0,4050068.7,2096889.1,0,1953179.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050068.7,0,0,0,0,2096889.1,0,1953179.6,0,3001624.15,0,0,0,1048444.55,0,1953179.6,0,1036409000.7,428205034.29,2233,8490396,531,147610085,25177297,387,64493709,13217260,0,0,0,1,342629,0,226,17489538,7868406,229935961,46262963,14,1451905,911000,49,2359424,0,0,0,0,446,39719193,16628200,43530522,17539200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,273466483,63802163,105213445,927965264,928026375,61111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40500687,392,0,0,0,0,0,0,53820210,0,228600
1830,9/30/2025 0:00:00,878,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,46760776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128646986,0,0,0,0,0,0,0,9013965,0,0,0,0,0,0,0,0,2926169,2926169,292146498,0,-2926169,-2926169,0,0,0,0,0,28756865,0,3296023,3296023,0,0,0,0,0,0,0,397464346,369854,369854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397464346,0,0,2926169,159,52860715,3049450,38,5189981,0,0,0,0,54,27445218,4890600,76,9863086,2100000,95359000,10040050,12,2107052,1295000,37,2717022,0,0,0,0,1190,57228642,8522750,62052716,9817750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,157411716,19857800,96381095,347806873,347806873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199077891,0,0,229616
1845,9/30/2025 0:00:00,883,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,517793488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139899135,0,0,0,0,0,0,0,142288198,0,0,0,0,0,0,0,0,3012557,3012557,742588428,0,-3012557,-3012557,0,0,0,0,0,69253838,0,13410679,13410679,0,0,0,0,0,0,0,1413559398,10398122,10398122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413559398,0,0,3012557,680,230310967,5195700,129,19935651,591600,47,14330886,0,9,3446990,0,133,21465049,5144300,289489543,10931600,65,3585571,0,0,0,0,0,0,0,1301,170338538,27122700,173924109,27122700,3,2796578,0,2,1771598,1500000,0,0,0,2,497982,0,5066158,1500000,2371,468479810,39554300,208573077,1231755970,1231755970,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,1,134959399,954,0,0,1306064,9,0,0,111325647,0,234215
1851,9/30/2025 0:00:00,885,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8061,8061,2043439,0,-8061,-8061,0,0,0,0,0,32976,0,29397,29397,0,0,0,0,0,0,0,3593605,21336,21336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593605,0,0,8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955173,2979591,24418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,9/30/2025 0:00:00,892,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,150437167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55049848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022156,4022156,218575393,0,-4022156,-4022156,0,0,0,0,0,50849614,0,3832509,3832509,0,0,0,0,0,0,0,473797171,-189647,-189647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473797171,0,0,4022156,230,93988592,27841150,101,17528871,1286600,0,0,0,50,15462973,669685,0,0,0,126980436,29797435,47,4915516,709020,42,1311391,0,0,0,0,388,34340358,3989431,40567265,4698451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,167547701,34495886,46570193,406533344,406533344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283204,0,877564
1869,9/30/2025 0:00:00,895,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1178425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7430217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115720,115720,16438642,0,-115720,-115720,0,0,0,0,0,634966,0,272690,272690,0,0,0,0,0,0,0,35008752,156970,156970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35008752,0,0,115720,17,2608750,0,0,0,0,0,0,0,0,0,0,3,211600,0,2820350,0,0,0,0,0,0,0,0,0,0,426,6303795,360000,6303795,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,9124145,360000,0,25217234,28157234,2940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,9/30/2025 0:00:00,896,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,84527561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27745806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673468,673468,112016150,0,-673468,-673468,0,0,0,0,0,18742184,0,1781367,1781367,0,0,0,0,0,0,0,227885021,1107899,1107899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227885021,0,0,673468,158,61003651,0,28,5632085,0,0,0,0,0,0,0,30,3993678,200000,70629414,200000,10,415836,0,68,4890868,0,0,0,0,100,9007694,2085000,14314398,2085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,84943812,2285000,17892240,199556872,199556872,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9331211,0,137001
1879,9/30/2025 0:00:00,902,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19437851,0,0,0,0,0,0,0,230528,0,0,0,0,0,0,0,0,217504,217504,19450875,0,-217504,-217504,0,0,0,0,0,1037190,0,198560,198560,0,0,0,0,0,0,0,27736189,-18944,-18944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27736189,0,0,217504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20509016,23339016,2830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45392
1880,9/30/2025 0:00:00,903,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1220416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34977523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785878,785878,55488981,0,-785878,-785878,0,0,0,0,0,2408315,0,724189,724189,0,0,0,0,0,0,0,88664649,-61689,-61689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88664649,0,0,785878,26,7295883,0,13,1280200,0,0,0,0,0,0,0,0,0,0,8576083,0,0,0,0,0,0,0,0,0,0,455,12721255,2275000,12721255,2275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,21297338,2275000,10960694,69728386,77950386,8222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86595
1882,9/30/2025 0:00:00,904,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,17315349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16763306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316840,316840,33436133,0,-316840,-316840,0,0,0,0,0,913842,0,514126,514126,0,0,0,0,0,0,0,66268002,197286,197286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66268002,0,0,316840,24,3523519,815200,127,7062158,619700,0,0,0,0,0,0,0,0,0,10585677,1434900,172,6403990,1703450,0,0,0,0,0,0,0,0,0,6403990,1703450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,16989667,3138350,0,55970716,55970716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16129
1888,9/30/2025 0:00:00,906,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,16691725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24624966,0,0,0,0,0,0,0,614752,0,0,0,0,0,0,0,0,879558,879558,146058146,0,-879558,-879558,0,0,0,0,0,3159698,0,1347249,1347249,0,0,0,0,0,0,0,176622710,467691,467691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176622710,0,0,879558,15,4389243,583000,28,1864148,19500,592,104030656,14122740,50,7854800,2673032,5,647533,0,118786380,17398272,39,2191599,813000,0,0,0,0,0,0,24,720006,240000,2911605,1053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,121697985,18451272,88808142,151128416,151128416,0,0,0,0,0,2,558850,2,0,0,0,1,0,0,93,1016505,0,0,0,0,0,0,0,0,0,0,0,0
