"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
8701,9/30/2025 0:00:00,4095,0,0,407572,10854,1,0,110508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112815,0,0,0,112815,0,0,0,0,0,45116152,0,0,0,0,0,0,0,0,01/01/2023,0,51830139,0,0,0,0,0,0,0,0,0,0,0,176860,0,0,0,0,0,0,0,0,0,0
8709,9/30/2025 0:00:00,4100,0,0,253932,0,1,0,27267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,500000,0,-17064,0,28786,0,0,0,28786,0,0,0,0,0,39379597,0,0,0,0,0,0,0,0,11/01/2023,0,44523597,0,0,0,0,0,0,0,0,0,0,0,48637,0,0,0,0,0,0,0,0,0,0
8715,9/30/2025 0:00:00,4102,0,60222,2404704,419938,1,0,6290842,0,0,0,0,0,0,0,0,0,0,0,0,2806531,12610676,17224795,6751829,2283701,41677532,1240000,744000,0,0,0,1984000,0,-2365961,0,1280000,0,0,0,1280000,0,0,0,0,0,366434611,0,0,0,0,0,0,0,0,07/01/2023,3146000,409527459,0,0,0,0,0,0,0,0,0,0,0,2884770,0,0,513148,0,0,0,0,0,0,0
8725,9/30/2025 0:00:00,4107,0,0,1105128,483030,1,0,851905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244000,248000,222,1449681,1738299,4680202,0,0,0,799266,0,0,0,799266,0,0,0,0,0,171541274,0,0,0,0,0,0,0,0,01/01/2023,54460,188947827,0,0,0,0,0,0,0,0,0,0,0,698575,0,0,0,0,0,0,0,0,0,0
8733,9/30/2025 0:00:00,4109,0,0,2308533,-1173971,1,0,1337393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910457,1910457,0,0,0,858239,0,0,0,858239,0,0,0,0,0,193858225,0,0,0,0,0,0,0,0,01/01/2023,0,218089594,0,0,0,0,0,0,0,0,0,0,0,459872,0,0,0,0,0,0,0,0,0,0
8749,9/30/2025 0:00:00,4114,0,0,205791,0,1,0,107466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,0,0,0,34500,0,0,0,0,0,9588955,0,0,0,0,0,0,0,0,01/01/2023,12488,11354657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,9/30/2025 0:00:00,4117,0,0,0,0,1,0,292684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251501,0,0,0,251501,0,0,0,0,0,34558344,0,0,0,0,0,0,0,0,01/01/2023,28915,42418366,0,0,0,0,0,0,0,0,0,0,0,28549,0,0,0,0,0,0,0,0,0,0
8774,9/30/2025 0:00:00,4123,0,0,373215,0,1,0,453069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12082000,14667000,3492000,500000,0,30741000,0,0,0,183372,0,0,0,183372,0,0,0,0,0,78440123,0,0,0,0,0,0,0,0,01/01/2023,155138,91015073,0,0,0,0,0,0,0,0,0,0,0,329230,0,0,101935,0,0,0,0,0,0,0
8791,9/30/2025 0:00:00,4129,0,0,557964,-487,1,0,327986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154000,0,0,0,154000,0,0,0,0,0,43065870,0,0,0,0,0,0,0,0,01/01/2023,0,47584960,0,0,0,0,0,0,0,0,0,0,0,202891,0,0,0,0,0,0,0,0,0,0
8797,9/30/2025 0:00:00,4131,0,85888438,1387532,0,1,0,7928551,0,0,0,0,0,0,0,0,0,0,0,0,213596386,22228908,44097720,25246550,0,305169565,14188670,3186893,19722772,24071207,1923567,63093109,0,-5765166,0,1529568,0,0,0,1529568,0,0,0,0,0,1132602075,0,0,0,0,0,0,0,0,01/01/2023,2176871,1263495210,0,0,0,0,0,0,0,0,0,0,0,4401022,0,-1453490,0,0,0,0,0,0,0,0
8801,9/30/2025 0:00:00,4134,0,0,163515,0,1,0,160490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32961,0,0,0,32961,0,0,0,0,0,28587077,0,0,0,0,0,0,0,0,01/01/2023,39619,32024837,0,0,0,0,0,0,0,0,0,0,0,3553,0,0,0,0,0,0,0,0,0,0
8812,9/30/2025 0:00:00,4139,0,0,1364739,0,1,0,74525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63500,0,0,0,63500,0,0,0,0,0,54171945,0,0,0,0,0,0,0,0,01/01/2023,19200,62573527,0,0,0,0,0,0,0,0,0,0,0,105102,0,0,0,5,211672,0,0,0,0,0
8822,9/30/2025 0:00:00,4144,0,0,5415216,844947,1,0,1007648,0,0,4603175,0,0,4603175,0,0,0,0,0,0,17193701,45519273,104635148,104554054,0,271902176,0,0,0,0,0,0,0,-16489465,0,870000,0,0,0,870000,0,0,0,0,0,679861490,0,0,0,0,0,0,0,0,01/01/2023,419930,762942654,0,0,0,0,0,0,0,0,0,0,0,2983131,0,103175,-1180958,0,0,0,0,0,0,0
8825,9/30/2025 0:00:00,4147,0,130609,236556,0,1,0,151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192000,744000,0,0,0,1936000,0,0,0,99133,0,0,0,99133,0,0,0,0,0,15571114,0,0,0,0,0,0,0,0,Fiscal Year 2022,38000,19111497,0,0,0,0,0,0,0,0,0,0,0,46299,0,0,0,0,0,0,0,0,0,0
8828,9/30/2025 0:00:00,4148,0,0,369248,0,1,0,44906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34312,0,0,0,34312,0,0,0,0,0,29248639,0,0,0,0,0,0,0,0,01/01/2023,9981,33125468,0,0,0,0,0,0,0,0,0,0,0,61851,0,0,0,0,0,0,0,0,0,0
8831,9/30/2025 0:00:00,4150,0,0,836316,0,1,0,188652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,900000,8300000,0,0,12200000,0,0,0,23197,0,0,0,23197,0,0,0,0,0,57689073,0,0,0,0,0,0,0,0,01/01/2023,36066,74076175,0,0,0,0,0,0,0,0,0,0,0,53224,0,0,0,0,0,0,0,0,0,0
8840,9/30/2025 0:00:00,4154,0,0,311350,0,1,0,103965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4386,0,0,0,-4386,0,0,0,0,817,14011998,0,0,0,0,0,0,0,0,01/01/2023,112239,16837906,0,0,0,0,0,0,0,0,0,0,0,15611,0,0,0,0,0,0,0,0,0,0
8854,9/30/2025 0:00:00,4160,0,15835693,2237727,0,1,0,1391568,0,0,0,0,0,0,0,0,0,0,0,0,12001007,5014330,6500000,12304482,0,35819819,0,0,0,0,0,0,0,-248830,0,792243,0,0,0,792243,0,0,0,0,0,381458694,0,0,0,0,0,0,0,0,01/01/2023,16852,414122234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8881,9/30/2025 0:00:00,4177,0,0,938615,0,1,0,273440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96793,0,0,0,96793,0,0,0,0,0,98518244,0,0,0,0,0,0,0,0,01/01/2023,85703,113332569,0,0,0,0,0,0,0,0,0,0,0,294567,0,0,0,0,0,0,0,0,0,0
8890,9/30/2025 0:00:00,4181,0,0,291923,6093,1,0,61938,0,0,0,0,0,0,0,0,0,0,0,0,1226171,1212060,2920726,1223739,156757,6739453,0,0,0,0,0,0,0,-330256,0,75737,0,0,0,75737,0,0,0,0,0,23750168,0,0,0,0,0,0,0,0,03/01/2023,0,27769762,0,0,0,0,0,0,0,0,0,0,0,18113,0,0,0,0,0,0,0,0,0,0
8903,9/30/2025 0:00:00,4184,0,0,85465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213809,2159465,150231,0,0,4523505,0,0,0,0,0,0,0,35505,0,0,0,0,0,0,0,0,0,0,0,12277268,0,0,0,0,0,0,0,0,03/01/2023,0,14003527,0,0,0,0,0,0,0,0,0,0,0,12160,0,0,0,0,0,0,0,0,0,0
8905,9/30/2025 0:00:00,4186,0,0,13557842,2785,1,0,5576661,0,0,0,0,0,0,0,0,0,0,0,0,9996042,7960273,15549129,7207815,583452,41296710,0,0,0,0,0,0,0,-2609833,0,1958040,0,0,0,1958040,0,0,0,0,0,283726381,0,0,0,0,0,0,0,0,10/01/2023,2118942,337960928,0,0,0,0,0,0,0,0,0,0,0,1851724,0,0,0,0,0,0,0,0,0,0
8913,9/30/2025 0:00:00,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458995,731942,0,0,0,1190937,0,0,0,0,0,0,0,0,0,0,0,0,0,6024965,0,0,0,0,0,0,0,0,,0,7676489,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0
8915,9/30/2025 0:00:00,4193,0,0,1020217,0,1,0,131547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117603803,0,0,0,0,0,0,0,0,01/01/2023,0,128328175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,9/30/2025 0:00:00,4197,0,0,18956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,1350000,0,0,0,3150000,0,0,0,0,0,0,0,0,0,0,0,0,0,6704769,0,0,0,0,0,0,0,0,,0,7393882,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
8921,9/30/2025 0:00:00,4198,0,0,1075949,0,1,0,107461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76238,0,0,0,76238,0,0,0,0,0,37197002,0,0,0,0,0,0,0,0,Fiscal Year 2022,9232,45421663,0,0,0,0,0,0,0,0,0,0,0,130820,0,0,0,0,0,0,0,0,0,0
8922,9/30/2025 0:00:00,4199,0,0,327916,14240,1,0,235012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104763,0,0,0,104763,0,0,0,0,0,30093869,0,0,0,0,0,0,0,0,03/01/2023,0,33880173,0,0,0,0,0,0,0,0,0,0,0,65270,0,0,0,0,0,0,0,0,0,0
8925,9/30/2025 0:00:00,4201,0,0,685674,0,1,0,279694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151259,0,0,0,151259,0,0,0,0,0,31578667,0,0,0,0,0,0,0,0,12/01/2023,30790,40296876,0,0,0,0,0,0,0,0,0,0,0,324478,0,0,0,0,0,0,0,0,0,0
8936,9/30/2025 0:00:00,4206,0,0,904064,0,1,0,656227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5807088,32365,5774723,0,0,0,0,0,-763666,0,326603,0,0,0,326603,0,0,0,0,0,155344208,0,0,0,0,0,0,0,0,01/01/2024,0,180479466,0,0,0,0,0,0,0,0,0,0,0,1045661,0,2535,0,0,0,0,0,0,0,0
8940,9/30/2025 0:00:00,4209,0,0,77875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5180378,0,0,0,0,0,0,0,0,,0,5654878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,9/30/2025 0:00:00,4210,0,0,20415,0,1,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342,0,0,0,5342,0,0,0,0,0,12750912,0,0,0,0,0,0,0,0,09/01/2023,0,14035067,0,0,0,0,0,0,0,0,0,0,0,16205,0,0,0,0,0,0,0,0,0,0
8944,9/30/2025 0:00:00,4211,0,0,64695,0,1,0,134581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074000,1000158,4174,500000,0,2578333,0,0,0,26000,0,0,0,26000,0,0,0,0,0,13251396,0,0,0,0,0,0,0,0,03/01/2023,160000,16544570,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0
8962,9/30/2025 0:00:00,4220,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584594,0,0,0,0,0,0,0,0,,0,3047583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,9/30/2025 0:00:00,4222,0,0,141627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477486,0,0,0,0,0,0,0,0,,0,4491523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975,9/30/2025 0:00:00,4225,0,30363,920708,0,1,0,276649,0,0,0,0,0,0,0,0,0,0,0,0,6131289,7639828,7160985,0,0,20932102,0,0,0,0,0,0,0,-15898,0,243978,0,0,0,243978,0,0,0,0,0,51519366,0,0,0,0,0,0,0,0,01/01/2023,0,59301908,0,0,0,0,0,0,0,0,0,0,0,489023,0,0,0,0,0,0,0,0,0,0
8987,9/30/2025 0:00:00,4230,0,0,108444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8055839,0,0,0,0,0,0,0,0,,0,9613148,0,0,0,0,0,0,0,0,0,0,0,9831,0,0,0,0,0,0,0,0,0,0
8988,9/30/2025 0:00:00,4231,0,17000000,1135658,0,1,0,92385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66117,0,0,0,66117,0,0,0,0,0,76988547,0,0,0,0,0,0,0,0,01/01/2023,56340,88853954,0,0,0,0,0,0,0,0,0,0,0,15177,0,0,0,0,0,0,0,0,0,0
8993,9/30/2025 0:00:00,4233,0,0,178,0,1,0,52373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249000,3906000,3719000,2227,0,9876227,0,0,0,27500,0,0,0,27500,0,0,0,0,0,10132715,0,0,0,0,0,0,0,0,01/01/2023,0,12658806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,9/30/2025 0:00:00,4236,0,0,235641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,3738022,0,0,0,0,0,0,0,0,,0,5477486,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0
9003,9/30/2025 0:00:00,4239,0,14730087,1094395,0,1,0,3848453,0,0,0,0,0,0,0,0,0,0,0,0,179892,266447,26147,39172,0,511657,0,0,0,0,0,0,0,-20227,0,2067386,0,0,0,2067386,0,0,0,0,0,112091490,0,0,0,0,0,0,0,0,01/01/2023,804498,138149017,0,0,0,0,0,0,0,0,0,0,0,967230,0,0,0,0,0,0,0,0,0,0
9007,9/30/2025 0:00:00,4242,0,36044263,25528545,5113544,1,0,16409035,0,0,0,0,0,0,0,0,0,0,0,0,4393768,42078932,216391876,21797427,0,284662002,0,0,0,0,0,0,0,-16665112,0,10175000,0,0,0,10175000,0,0,0,0,0,1871790665,0,0,0,0,0,0,0,0,01/01/2023,0,2089735740,0,0,0,0,0,0,0,0,0,0,0,6543052,0,830021,140366,0,0,0,0,0,0,0
9042,9/30/2025 0:00:00,4261,0,0,97264,0,1,0,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842000,1000000,0,0,0,4842000,0,0,0,17801,0,0,0,17801,0,0,0,0,0,19220470,0,0,0,0,0,0,0,0,01/01/2023,17081,23344838,0,0,0,0,0,0,0,0,0,0,0,38228,0,0,0,0,0,0,0,0,0,0
9044,9/30/2025 0:00:00,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,1648000,0,0,0,1698000,0,0,0,0,0,0,0,0,0,0,0,0,0,2165945,0,0,0,0,0,0,0,0,,0,3087500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,9/30/2025 0:00:00,4275,0,40725397,324904,1357220,1,0,5045250,0,0,0,0,0,0,0,0,0,0,0,0,6948219,2890454,8089418,5965767,0,23893857,0,0,0,0,0,0,0,-2126310,0,12075,0,0,0,12075,0,0,0,0,0,696147573,0,0,0,0,0,0,0,0,03/01/2023,1072960,784542798,0,0,0,0,0,0,0,0,0,0,0,719564,0,0,0,0,0,0,0,0,0,0
9075,9/30/2025 0:00:00,4278,0,0,0,0,1,0,47285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,5000,0,0,0,0,0,7841848,0,0,0,0,0,0,0,0,12/01/2024,5000,10294963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,9/30/2025 0:00:00,4281,0,0,0,0,1,0,25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102685,2745883,0,0,0,5848568,0,0,0,0,0,0,0,0,0,0,0,0,0,4514213,0,0,0,0,0,0,0,0,01/01/2023,0,7297535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,9/30/2025 0:00:00,4286,0,5231901,4497235,0,1,0,4241359,0,0,0,0,0,0,0,0,0,0,0,0,41921342,16674477,36865791,39801211,1450409,136713230,0,0,0,0,0,0,0,-7934691,0,1965918,0,0,0,1965918,0,0,0,0,0,690046836,0,0,0,0,0,0,0,0,10/01/2023,567000,775857153,0,0,0,0,0,0,0,0,0,0,0,3953842,0,0,19587,0,0,0,0,0,0,0
9090,9/30/2025 0:00:00,4287,0,0,802772,4018,1,0,36036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121172,0,0,0,121172,0,0,0,0,0,26516124,0,0,0,0,0,0,0,0,07/01/2023,61188,28901363,0,0,0,0,0,0,0,0,0,0,0,114775,0,0,0,0,0,0,0,0,0,0
9093,9/30/2025 0:00:00,4288,0,0,343157,0,1,0,94371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,0,0,0,31500,0,0,0,0,0,40357835,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,49492328,0,0,0,0,0,0,0,0,0,0,0,155143,0,0,0,0,0,0,0,0,0,0
9094,9/30/2025 0:00:00,4289,0,0,2831449,6282,1,0,3406691,0,0,0,0,2236025,2236025,0,0,0,0,0,0,2456352,10042186,18535523,231853,92420,31358335,0,0,0,0,0,0,0,-286318,0,1916530,0,0,0,1916530,0,0,0,0,0,346715311,0,0,0,0,0,0,0,0,07/01/2023,350000,400198396,0,0,0,0,0,0,0,0,0,0,0,1933178,0,61546,0,0,0,0,0,0,0,0
9095,9/30/2025 0:00:00,4290,0,22714809,3551005,2829420,1,0,6515037,0,0,0,0,0,0,0,0,0,0,0,0,62462680,33197044,134308537,20366942,0,250335204,43897,0,0,0,0,43897,0,-11001554,0,3766129,0,0,48547,3814676,0,0,0,0,48547,1635682724,0,0,0,0,0,0,0,0,03/01/2023,0,1843644394,0,0,0,0,0,0,0,0,0,0,0,4581463,0,0,0,0,0,0,0,0,0,0
9097,9/30/2025 0:00:00,4292,0,0,613359,0,1,0,83516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32277,0,0,9665,41942,0,0,0,0,9665,55979248,0,0,0,0,0,0,0,0,01/01/2023,-29088,64004136,0,0,0,0,0,0,0,0,0,0,0,245713,0,0,0,0,0,0,0,0,0,0
9099,9/30/2025 0:00:00,4294,0,0,3013920,5955206,1,0,2231595,0,0,0,0,0,0,0,0,0,0,0,0,29545137,11740564,21536390,21142272,17667420,101631783,0,0,0,0,0,0,0,-5607614,0,838805,0,0,-115,838690,0,0,0,0,82,314179445,0,0,0,0,0,0,0,0,04/01/2023,965050,331871949,0,0,0,0,0,0,0,0,0,0,0,3176568,0,0,0,0,0,0,0,0,0,0
9102,9/30/2025 0:00:00,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,650000,300000,290000,0,1590000,0,0,0,0,0,0,0,0,0,0,0,0,0,3057277,0,0,0,0,0,0,0,0,,0,3564848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,9/30/2025 0:00:00,4298,0,0,151975,0,1,0,40823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125283,1125283,0,0,0,0,0,0,0,0,0,0,0,0,0,12783284,0,0,0,0,0,0,0,0,09/01/2023,0,15790493,0,0,0,0,0,0,0,0,0,0,0,16250,0,0,0,0,0,0,0,0,0,0
9106,9/30/2025 0:00:00,4299,0,0,1972955,435783,1,0,2612488,0,0,0,0,0,0,0,0,0,0,0,0,996720,5219538,249685,0,0,6465943,6972000,6711000,0,0,0,13683000,0,-5759,0,1640000,0,0,0,1640000,0,0,0,0,0,298836057,0,0,0,62,558013,558013,0,0,01/01/2023,370000,336867100,0,0,0,0,0,0,0,0,0,0,0,2647279,0,0,0,0,0,0,0,0,0,0
9107,9/30/2025 0:00:00,4300,0,0,2393807,0,1,0,1645726,0,0,6137567,0,0,6137567,0,0,0,0,0,0,0,0,0,0,0,0,4491956,999886,0,0,0,5491842,0,0,0,1005284,0,0,0,1005284,0,0,0,0,0,137712191,0,0,0,0,0,0,0,0,01/01/2023,0,158486681,0,0,0,0,0,0,0,0,0,0,0,1565417,0,0,137567,0,0,0,0,0,0,0
9109,9/30/2025 0:00:00,4301,0,28800000,1828428,2369623,1,0,2919578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187859,4659391,4054484,0,1521824,12423557,0,0,0,811582,0,0,0,811582,0,0,0,0,0,250172446,0,0,0,0,0,0,0,0,07/01/2023,703592,310213408,0,0,0,0,0,0,0,0,0,0,0,2034432,0,0,0,0,0,0,0,0,0,0
9115,9/30/2025 0:00:00,4305,0,0,90830,0,1,0,122741,0,0,0,0,0,0,0,0,0,0,0,0,3903747,4587922,2253195,2591113,700483,14036460,0,0,0,0,0,0,0,-738436,0,31677,0,0,0,31677,0,0,0,0,0,36871233,0,0,0,0,0,0,0,0,01/01/2023,59518,39579690,0,0,0,0,0,0,0,0,0,0,0,186443,0,0,4641,0,0,0,0,0,0,0
9119,9/30/2025 0:00:00,4307,0,0,9134869,0,1,0,4640639,0,0,0,0,0,0,0,0,0,0,0,0,109049395,186974002,111336822,8796500,0,416156720,0,0,0,0,0,0,0,-3461024,0,1939700,0,0,0,1939700,0,0,0,0,0,760629821,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,853862193,0,0,0,0,0,0,0,0,0,0,0,4060691,0,0,0,0,0,0,0,0,0,0
9145,9/30/2025 0:00:00,4319,0,0,63035,0,1,0,173675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53702,0,0,0,53702,0,0,0,0,0,15736625,0,0,0,0,0,0,0,0,01/01/2023,0,18389696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,9/30/2025 0:00:00,4320,0,0,416317,44156,1,0,40686,0,0,0,0,0,0,0,0,0,0,0,0,10847670,17343970,2019220,0,0,30210860,5969000,11336000,2686000,0,0,19991000,0,-789140,0,0,0,0,0,0,0,0,0,0,0,64645476,0,0,0,0,0,0,0,0,07/01/2023,40000,80592033,0,0,0,0,0,0,0,0,0,0,0,71598,0,0,0,0,0,0,0,0,0,0
9148,9/30/2025 0:00:00,4322,0,0,630662,162340,1,0,168624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61746996,0,0,0,0,0,0,0,0,01/01/2023,0,69106654,0,0,0,0,0,0,0,0,0,0,0,443120,0,0,0,0,0,0,0,0,0,0
9160,9/30/2025 0:00:00,4328,0,4116851,3560763,3257314,1,0,2896969,0,0,0,0,0,0,0,0,0,0,0,0,13723726,21801265,15892656,10872736,897608,63187991,0,0,0,0,0,0,0,-108113,0,1248224,0,0,0,1248224,0,0,0,0,0,617652223,0,0,0,0,0,0,0,0,04/01/2023,0,709069218,0,0,0,0,0,0,0,0,0,0,0,4503008,0,0,1556934,0,0,0,0,0,0,0
9163,9/30/2025 0:00:00,4331,0,0,782365,0,1,0,358014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039827,11673031,25400219,20610878,1061680,62785635,0,0,0,199536,0,0,929,200465,0,0,0,0,929,197474603,0,0,0,0,0,0,0,0,01/01/2023,95671,248552627,0,0,0,0,0,0,0,0,0,0,0,1535324,0,0,0,0,0,13,23848093,0,0,0
9164,9/30/2025 0:00:00,4332,0,1719236,7626053,1047209,1,0,9669115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005875,4978158,0,11984034,0,0,0,0,0,0,0,512226,0,4120000,0,0,61909,4181909,0,0,0,0,176631,697080188,9,75801,75801,0,0,0,9,75801,04/01/2023,3506813,744300330,0,0,0,0,0,0,0,0,0,0,0,3570730,0,0,0,0,0,1,1222972,0,0,0
