"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
65426,9/30/2025 0:00:00,19654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65427,9/30/2025 0:00:00,19655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
65448,9/30/2025 0:00:00,19676,0,0,0,0,0,0,182501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43928,226429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,76
65458,9/30/2025 0:00:00,19686,0,0,0,0,0,0,2889231,0,0,0,0,0,0,0,2618643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63066,0,0,0,6008244,0,0,0,0,437304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,370,0,0,0,0,0,0,164
65464,9/30/2025 0:00:00,19692,0,0,0,0,0,0,650074,0,0,0,0,0,0,0,9206995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34678,10146664,0,0,0,0,254917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,169,0,0,0,0,0,0,526
65466,9/30/2025 0:00:00,19694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
65471,9/30/2025 0:00:00,19699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,12,0,12,0,0,0,0,2,14,186,0,0,7,2,0,0,9,132
65484,9/30/2025 0:00:00,19712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65491,9/30/2025 0:00:00,19719,0,0,0,0,0,0,20717448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703781,0,0,0,0,165755,0,0,280435,26477243,0,0,0,0,5313605,19,6,0,0,0,0,3,0,0,3,14,5,20,5,1,11,1,6,25,589,425,0,0,0,0,0,0,344
65493,9/30/2025 0:00:00,19721,0,0,0,0,0,0,401098,0,0,0,0,0,0,0,1462712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043212,0,0,0,0,179402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,101
65503,9/30/2025 0:00:00,19731,0,0,0,0,0,0,2892657,0,0,0,0,0,0,0,9102056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187904,0,0,9507,12420468,0,0,0,0,228344,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,350,350,0,0,0,0,0,0,191
65513,9/30/2025 0:00:00,19741,0,0,0,0,0,0,13745667,0,0,0,0,0,0,0,15717860,0,0,0,0,0,0,0,0,0,6286648,0,0,0,0,0,0,0,3854475,35630219,0,0,0,0,2312217,223,5,2,6,0,0,40,0,117,0,193,5,197,22,0,35,0,30,228,1301,469,42,0,0,0,0,0,971
65521,9/30/2025 0:00:00,19749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
65528,9/30/2025 0:00:00,19756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
65555,9/30/2025 0:00:00,19783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
65561,9/30/2025 0:00:00,19789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,4
65564,9/30/2025 0:00:00,19792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65565,9/30/2025 0:00:00,19793,0,0,0,0,0,0,3553825,0,0,0,0,0,0,0,10075758,0,0,0,0,0,0,0,0,0,1462479,0,0,0,0,652483,0,0,376910,17397976,0,0,0,0,2739000,111,19,0,0,0,0,14,1,5,12,47,19,19,64,0,24,1,64,130,566,694,0,0,0,1,0,1,380
65578,9/30/2025 0:00:00,19803,0,0,0,0,0,0,2985292,0,0,0,0,0,0,0,7999789,0,0,0,0,0,0,0,0,0,2020660,0,0,0,0,0,0,0,0,11102558,0,0,0,0,117477,85,6,9,4,0,0,13,0,0,6,26,6,32,46,0,8,0,59,91,302,269,36,3,0,0,0,3,448
65595,9/30/2025 0:00:00,19819,0,0,0,0,0,0,4120780,0,0,0,0,0,0,0,239488952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432799,0,0,0,253893776,0,0,0,0,8851245,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,165,279,0,0,0,0,0,0,1708
65606,9/30/2025 0:00:00,19830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
65636,9/30/2025 0:00:00,19860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,32
65639,9/30/2025 0:00:00,19863,0,0,0,0,0,0,1671282,0,0,0,0,0,0,0,5994907,0,0,0,0,0,0,0,0,0,632756,0,0,0,0,570371,0,0,0,9565221,0,0,0,0,1328661,9,62,0,1,0,0,5,7,2,36,8,62,69,0,0,1,17,2,71,289,334,5,0,0,0,0,0,3189
65640,9/30/2025 0:00:00,19864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181258,0,0,0,0,267499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,8
65644,9/30/2025 0:00:00,19868,0,0,0,0,0,0,226278179,0,0,0,0,0,0,0,284172948,0,0,0,0,0,0,0,0,0,1925583,0,0,0,0,0,0,0,5589340,566826467,0,0,0,0,50786000,346,9,42,100,0,0,42,1,120,3,197,4,201,7,5,35,0,154,355,4565,5985,0,0,0,0,0,0,6057
65680,9/30/2025 0:00:00,19904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65712,9/30/2025 0:00:00,19936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16
65722,9/30/2025 0:00:00,19946,0,0,0,0,0,0,26744200,0,0,0,0,0,0,0,2393723,0,0,0,0,0,0,0,0,0,2060854,0,0,0,0,1348280,0,0,665989,31152192,0,0,0,0,0,194,0,1,1,0,0,42,0,18,0,103,0,103,85,0,22,0,91,194,2454,186,0,7,4,0,0,11,1252
65728,9/30/2025 0:00:00,19951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28943595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28943595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,714,0,0,0,0,0,0,28
65735,9/30/2025 0:00:00,19958,0,0,0,0,0,0,1515598,0,0,0,0,0,0,0,5277567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11276,9024378,0,0,0,0,2219937,5,1,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,5,6,24,156,0,0,0,0,0,0,135
65759,9/30/2025 0:00:00,19982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65770,9/30/2025 0:00:00,19993,0,0,0,0,0,0,26192,0,0,0,0,0,0,0,3943827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9937,0,0,1333,3981289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,43,0,0,0,0,0,0,6
65774,9/30/2025 0:00:00,19997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
65775,9/30/2025 0:00:00,19998,0,0,0,0,0,0,6094650,0,0,0,0,0,0,0,1504495,0,0,0,0,0,0,0,0,0,170836,0,0,0,0,176132,0,0,0,8034261,0,0,0,0,258984,4,57,0,0,0,0,0,0,3,35,4,57,62,0,0,1,21,0,61,63,214,0,0,0,0,0,0,17
65780,9/30/2025 0:00:00,20003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
65788,9/30/2025 0:00:00,20011,0,0,0,0,0,0,239911356,0,0,0,0,0,0,0,131650743,0,0,0,0,0,0,0,0,0,32625155,0,0,0,0,13588785,0,0,965410,421414311,0,0,0,0,35298017,162,1,0,0,0,0,9,0,93,1,162,1,162,0,0,38,0,0,163,1322,4545,0,0,0,0,0,0,1150
65803,9/30/2025 0:00:00,20026,0,0,0,0,0,0,2355538,0,0,0,0,0,0,0,2046812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45347,0,0,0,5432850,0,0,0,0,985153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,85,0,0,0,0,0,0,45
65809,9/30/2025 0:00:00,20032,0,0,0,0,0,0,2531836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102853,0,0,0,2644386,0,0,0,0,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,9,0,0,0,0,0,7
65816,9/30/2025 0:00:00,20039,0,0,0,0,0,0,349245,0,0,0,0,0,0,0,412045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42753,0,0,63730,867773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79,0,0,0,0,0,0,44
65817,9/30/2025 0:00:00,20040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,59,0,0,0,0,0,0,13
65840,9/30/2025 0:00:00,20063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
65841,9/30/2025 0:00:00,20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
65843,9/30/2025 0:00:00,20066,0,0,0,0,0,0,150824,0,0,0,0,0,0,0,1660558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189900,0,0,0,2001282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,0,0,0,0,0,0,15
65856,9/30/2025 0:00:00,20079,0,0,0,0,0,0,241168439,0,0,0,0,0,0,0,217107212,0,0,0,0,0,0,0,0,0,1832576,0,0,0,0,81759884,0,0,0,618082691,0,0,0,0,78047156,345,5,2,233,0,0,6,0,53,5,106,5,111,4,0,47,0,239,350,2708,5277,54,0,0,0,0,0,12379
65861,9/30/2025 0:00:00,20084,0,0,0,0,0,0,40944609,0,0,0,0,0,0,0,1542077,0,0,0,0,0,0,0,0,0,20574841,0,0,0,0,460878,0,0,9055479,68464093,0,0,0,0,16461050,234,3,0,28,0,0,49,0,45,0,129,3,126,77,0,23,2,79,237,1721,659,0,0,0,0,0,0,424
65862,9/30/2025 0:00:00,20085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65874,9/30/2025 0:00:00,20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
65896,9/30/2025 0:00:00,20119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65905,9/30/2025 0:00:00,20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65906,9/30/2025 0:00:00,20129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65954,9/30/2025 0:00:00,20177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,48,0,0,0,0,0,0,25
65988,9/30/2025 0:00:00,20211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53763,0,0,0,2027102,0,0,0,0,611542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,199
65995,9/30/2025 0:00:00,20218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
66002,9/30/2025 0:00:00,20225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
66012,9/30/2025 0:00:00,20235,0,0,0,0,0,0,4080799,0,0,0,0,0,0,0,1801043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188654,0,0,169813,7653837,0,0,0,0,1413528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,255,0,0,0,0,0,0,78
66036,9/30/2025 0:00:00,20259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
66044,9/30/2025 0:00:00,20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14
66066,9/30/2025 0:00:00,20289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66089,9/30/2025 0:00:00,20312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66097,9/30/2025 0:00:00,20320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,89
66117,9/30/2025 0:00:00,20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674637,1343144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,157
66126,9/30/2025 0:00:00,20349,0,0,0,0,0,0,3666000,0,0,0,0,0,0,0,1090449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,0,0,0,0,0,0,65
66130,9/30/2025 0:00:00,20353,0,0,0,0,0,0,1994300,0,0,0,0,0,0,0,8581055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943140,0,0,0,11557795,0,0,0,0,39300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,280,0,0,0,0,0,0,1
66143,9/30/2025 0:00:00,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9452,0,0,0,16916,0,0,0,0,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
66149,9/30/2025 0:00:00,20372,0,0,0,0,0,0,756854,0,0,0,0,0,0,0,5253139,0,0,0,0,0,0,0,0,0,7058,0,0,0,0,6159778,0,0,0,13917587,0,0,0,0,1747816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,705,85,11,0,0,0,0,0,1582
66155,9/30/2025 0:00:00,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338121,0,0,0,0,0,0,0,0,0,6688104,0,0,0,0,0,0,0,679068,1095913,0,0,0,0,78724,141,0,0,0,0,0,2,0,0,0,53,0,53,0,0,3,0,88,141,296,2,15,48,88,0,0,136,183
66157,9/30/2025 0:00:00,20380,0,0,0,0,0,0,48139903,0,0,0,0,0,0,0,72924704,0,0,0,0,0,0,0,0,0,92416,0,0,0,0,0,0,0,1270087,122334694,0,0,0,0,0,19,0,3,6,0,0,0,0,0,0,0,0,0,10,0,0,0,19,19,1981,1323,66,0,0,0,0,0,5665
66158,9/30/2025 0:00:00,20381,0,0,0,0,0,0,711114601,0,0,0,0,0,0,0,296292778,0,0,0,0,0,0,0,0,0,9295493,0,0,0,0,26628043,0,0,3318967,1108664007,0,0,0,0,71309618,378,32,11,0,0,0,77,1,200,22,346,23,366,21,9,52,0,43,410,3164,13933,0,0,0,0,0,0,741
66159,9/30/2025 0:00:00,20382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66185,9/30/2025 0:00:00,20408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,23,0,18,0,0,0,0,0,127
66207,9/30/2025 0:00:00,20430,0,0,0,0,0,0,2026124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62629,0,0,0,2088753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,43
66252,9/30/2025 0:00:00,20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,143
66253,9/30/2025 0:00:00,20476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528016,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,194,194,0,0,0,0,0,0,0,0,3
66258,9/30/2025 0:00:00,20481,0,0,0,0,0,0,8055109,0,0,0,0,0,0,0,12377449,0,0,0,0,0,0,0,0,0,13001000,0,0,0,0,1742824,0,0,1283405,23458787,0,0,0,0,0,130,140,0,0,0,0,71,4,14,2,113,17,130,17,123,10,7,140,270,8198,878,20,0,0,0,0,0,3352
66259,9/30/2025 0:00:00,20482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66268,9/30/2025 0:00:00,20491,0,0,0,0,0,0,9503508,0,0,0,0,0,0,0,6810741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493603,0,0,0,18482561,0,0,0,0,1674709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,417,0,0,0,0,0,0,195
66270,9/30/2025 0:00:00,20493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8603311,0,0,0,0,0,0,0,599841,599841,0,0,0,0,0,342,1,0,0,0,0,50,0,3,0,159,1,160,67,0,2,0,183,343,124,27,55,104,116,1,0,221,184
66274,9/30/2025 0:00:00,20497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,10,13
66296,9/30/2025 0:00:00,20519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
66299,9/30/2025 0:00:00,20522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
66300,9/30/2025 0:00:00,20523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66310,9/30/2025 0:00:00,20533,0,0,0,0,0,0,2915370327,0,0,0,0,0,0,0,2588933606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522502276,6026806209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177107,56076,0,0,0,0,0,0,47901
66317,9/30/2025 0:00:00,20540,0,0,0,0,0,0,5684765,0,0,0,0,0,0,0,1773048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56233,0,0,0,7514046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,185,0,0,0,0,0,0,28
66319,9/30/2025 0:00:00,20542,0,0,0,0,0,0,1753555,0,0,0,0,0,0,0,2103492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45678,0,0,471705,5045363,0,0,0,0,670933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,162,0,0,0,0,0,0,103
