"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
19446,9/30/2025 0:00:00,10266,0,0,0,0,3047783,0,0,4724913,0,3047783,0,0,0,0,0,1,0,0,0,0,112024,0,0,0,0,0,0,0,0,88567,0,92459,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,84917,0,0,23680,2078,0,5015,0,0,0,0,456,780,611134,0,0,557927,0,0,0,0,0,386093,0,0,0,0,0,0,0,647,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,181026,0,507,2236,0,62371,55587,0,0,0,0,0,0,0,0,0,0,382269,0,0,0,0,0,0,0,0,0,0,1673224,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448,9/30/2025 0:00:00,10267,0,0,0,0,449276256,10388292,10914,551768645,0,453345256,18020292,10914,0,0,0,51,0,0,0,0,62025,0,0,0,0,0,0,0,0,18723144,0,1349391,0,0,0,0,0,0,0,0,0,0,0,966122,0,0,0,0,0,0,0,0,7414718,186888,859826,1784060,399767,431136,1906412,0,0,0,0,69325,233026,13591052,0,0,163943270,0,0,0,0,5128896,6050055,0,0,119621,0,2850,13863,246,31436,40,1461,49898,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0,0,0,0,0,0,20072535,0,2920155,6418832,0,2153867,0,1900000,10798,0,0,0,0,0,0,0,2554820,22086745,0,0,0,0,0,0,0,0,0,0,51868033,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5035,129763826,0,0,0,0,0,12000000,16600000,0,28600000,95005715,0,0,834655,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19454,9/30/2025 0:00:00,10272,0,0,0,0,24769406,329668,6589,27888830,0,24769406,329668,6589,0,0,0,0,0,0,0,0,32025,0,0,0,0,0,0,0,0,207529,0,421249,0,0,0,0,0,0,0,0,0,0,0,15873,0,0,0,0,0,0,0,0,300676,4391,38820,180573,1456,32881,10537,0,0,0,0,4025,6551,703892,0,0,262895,0,0,0,0,396898,243700,0,0,0,0,49,923,53,2551,4,143,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,628778,0,55908,85370,0,19406,0,37216,23777,0,0,0,0,0,0,0,-3305,678110,0,0,0,0,0,0,0,0,0,0,2673480,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870000,0,0,21809,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19501,9/30/2025 0:00:00,10299,0,0,0,0,6308371,37274,0,7483018,0,6308371,37274,0,0,0,0,3,0,0,0,0,122024,0,0,0,0,0,0,0,0,103141,0,160028,0,0,0,0,0,0,0,0,0,0,0,6583,0,0,0,0,0,0,0,0,100340,77,3600,9523,0,2508,49767,0,0,0,0,949,3788,566549,0,0,204577,0,0,0,0,218549,273665,0,0,0,0,22,251,15,783,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,263169,0,12716,32250,0,64083,0,37223,4622,0,0,0,0,0,0,0,9676,1702645,0,0,0,0,0,0,0,0,0,0,1131247,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23208,1654.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19508,9/30/2025 0:00:00,10304,0,0,0,0,172740062,17469372,946677,213415661,0,172740062,19856372,946677,0,0,0,131,0,0,0,0,32025,0,0,0,0,0,0,0,0,7118628,0,1516090,0,0,0,0,0,0,0,0,0,0,0,1039871,0,0,0,0,0,0,0,0,2991298,166923,337047,2270747,647000,173990,763770,0,0,0,0,23863,2877,34177260,0,0,2522606,0,0,0,0,3573691,4260263,0,0,0,0,670,11516,193,28953,614,1123,43080,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,8634718,0,2334807,2221377,0,1135633,0,812562,0,0,0,0,0,0,0,0,5017413,18765362,0,0,0,0,0,0,0,0,0,0,19827354,928,0,26856789,0,13117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,14024877,0,0,0,0,0,0,0,0,0,134086889,0,0,2548061,1724.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19510,9/30/2025 0:00:00,10305,0,0,0,0,433183474,30877342,2092062,507920033,0,433183474,33268342,2092062,0,0,0,148,0,0,0,0,122024,0,0,0,0,0,0,0,0,18095016,0,2503059,0,0,0,0,0,0,0,0,0,0,0,1568820,0,0,0,0,0,0,0,0,6736043,65818,621863,2691400,265461,880276,1515484,0,0,0,0,68551,136768,85997970,0,0,15453572,0,0,0,0,7105839,8291067,0,0,-46177,0,5411,22958,1607,45245,89,758,76069,0,0,0,0,0,0,0,0,0,0,0,0,0,85,12,0,0,0,0,0,0,20598075,0,3666704,6249886,0,2783229,0,949562,322183,0,0,0,0,0,0,0,5053610,26617018,0,0,0,0,0,0,0,0,0,0,47848599,942,0,0,0,204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5060,74579120,0,0,0,0,0,0,0,0,0,187127781,0,0,14601492,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19514,9/30/2025 0:00:00,10309,0,0,0,0,15317860,0,0,17005276,0,15317860,0,0,0,0,0,9,0,0,0,0,52025,0,0,0,0,0,0,0,0,311249,0,98640,0,0,0,0,0,0,0,0,0,0,0,16988,0,0,0,0,0,0,0,0,0,1295,26924,48434,5835,13724,272655,0,0,0,0,2324,5346,2099267,0,0,2959175,0,0,0,0,0,2320800,0,0,0,0,0,0,0,2224,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,409889,0,19547,27673,0,25226,0,0,9268,0,0,0,0,0,0,0,0,1027410,0,0,0,0,0,0,0,0,0,0,1657167,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572390,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19538,9/30/2025 0:00:00,10323,0,0,0,0,10109425,3311351,0,15265302,0,10109425,3311351,0,0,0,0,9,0,0,0,0,52025,0,0,0,0,0,0,0,0,333758,0,197159,0,0,0,0,0,0,0,0,0,0,0,50382,0,0,0,0,0,0,0,0,168963,7029,17277,119591,2903,22152,11397,0,0,0,0,2446,16210,3131774,0,0,2420731,0,0,0,0,0,413186,0,0,0,0,123,479,0,2244,0,0,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,530917,0,57997,268914,0,-43664,0,22135,0,0,0,0,0,0,0,0,232829,4160100,0,0,0,0,0,0,0,0,0,0,1845969,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19541,9/30/2025 0:00:00,10325,0,0,0,0,284355997,18892014,5203770,389614494,0,294362744,24561014,5302650,0,0,0,20,0,0,0,0,122024,0,0,0,0,0,0,0,0,12648618,0,2035950,0,0,0,0,0,0,0,0,0,0,0,1201225,0,0,0,0,0,0,0,0,6589920,88190,263009,1838855,246641,306289,112769,0,0,0,0,52814,67960,18308830,0,0,4813219,0,0,0,0,0,4595418,0,0,-178,0,2699,11323,229,28629,937,756,44624,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,0,0,0,0,0,0,14684568,0,3283625,5540564,0,2753998,0,479248,0,0,3000000,0,0,0,0,0,2832927,37810707,0,0,0,0,0,0,0,0,0,0,38837744,997,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,17700000,0,23700000,128026505,0,0,1400995,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19552,9/30/2025 0:00:00,10332,0,0,0,0,50907657,10413224,279700,70254706,0,51905657,10413224,279700,0,0,0,21,0,0,0,0,62025,0,0,0,0,0,0,0,0,2355781,0,463157,0,0,0,0,0,0,0,0,0,0,0,185791,0,0,0,0,0,0,0,0,1117016,683,124931,1123815,47335,50761,160946,0,0,0,0,9672,80110,35031588,0,0,5429435,0,0,0,0,1336785,2233479,0,0,0,0,504,4334,71,8114,0,133,13157,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2818938,0,990105,545432,0,476144,0,13136,308975,0,0,0,0,0,0,0,1742852,5187073,0,0,0,0,0,0,0,0,0,0,6783831,966,0,0,0,141768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,61376,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19567,9/30/2025 0:00:00,10343,0,0,0,0,5961001,52078,1047,7136253,0,5961001,52078,1047,0,0,0,4,0,0,0,0,122024,0,0,0,0,0,0,0,0,183564,0,77013,0,0,0,0,0,0,0,0,0,0,0,26182,0,0,0,0,0,0,0,0,103026,3751,5307,59844,7105,20128,59054,0,0,0,0,1364,8151,1193997,0,0,888635,0,0,0,0,182804,342496,0,0,9248,30,49,240,36,716,47,10,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,260577,0,35460,43076,0,-36269,0,2120,0,0,0,0,0,0,0,0,20384,554165,0,0,0,0,0,0,0,0,0,0,1091248,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,11720,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19593,9/30/2025 0:00:00,10357,0,0,0,0,35982903,511872,0,43872254,0,35982903,511872,0,0,0,0,13,0,0,0,0,62025,0,0,0,0,0,0,0,0,774356,0,625506,0,0,0,0,0,0,0,0,0,0,0,222547,0,0,0,0,0,0,0,0,531250,14755,58716,279934,13056,34259,144081,0,0,0,0,45636,1016,9196358,0,0,3534351,0,0,0,0,114107,818060,0,0,0,249289,89,2072,66,5973,0,13,8213,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1399862,0,471836,291445,0,340050,0,93521,0,0,0,0,0,0,0,0,827282,5453764,0,0,0,0,0,0,0,0,0,0,6702710,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,4922781,0,0,0,0,0,0,0,0,0,4850000,0,0,172655,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19605,9/30/2025 0:00:00,10361,0,0,0,0,17673110,1449961,0,22794607,0,17673110,1449961,0,0,0,0,4,0,0,0,0,122024,0,0,0,0,0,0,0,0,507514,0,233202,0,0,0,0,0,0,0,0,0,0,0,79527,0,0,0,0,0,0,0,0,277208,1127,9327,62538,8044,43950,102759,0,10453,0,0,3258,13693,2179940,0,0,660906,0,0,0,0,544219,757142,0,0,0,0,186,1032,26,2054,0,199,3497,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,740716,0,102401,142025,0,163373,0,24416,0,0,0,0,0,0,0,0,162773,1029862,0,0,0,0,0,0,0,0,0,0,3542781,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,194673,2154.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19608,9/30/2025 0:00:00,10364,0,0,0,0,61584940,2335221,135598,75208034,0,61584940,2335221,135598,0,0,0,33,0,0,0,0,92024,0,0,0,0,0,0,0,0,2591182,0,211907,0,0,0,0,0,0,0,0,0,0,0,540078,0,0,0,0,0,0,0,0,1288649,50889,165329,493673,49236,163305,15462,0,0,0,0,10730,15495,4085370,0,0,2005913,0,0,0,0,456370,40468,0,0,-12850,0,112,2486,63,6119,0,195,8975,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2803089,0,527228,390502,0,682047,105400,0,0,0,0,0,0,0,0,0,1231913,5570000,0,0,0,0,0,0,0,0,0,0,10631697,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1631680,0,0,0,0,0,0,0,0,0,18360637,0,0,242713,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,9/30/2025 0:00:00,10374,0,0,0,0,1545969,0,0,2317959,0,1920394,0,0,0,0,0,0,0,0,0,0,92024,0,0,0,0,0,0,0,0,18112,0,43699,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,12007,0,0,9206,0,3284,4400,0,0,0,0,306,0,145379,0,0,241228,0,0,0,0,0,24300,0,0,0,0,0,0,0,192,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,61811,0,908,0,0,33516,0,0,0,0,0,0,0,0,0,0,0,77497,0,0,0,0,0,0,0,0,0,0,397565,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19655,9/30/2025 0:00:00,10397,0,0,0,0,141196872,2433588,920820,165854101,0,141196872,2433588,920820,0,0,0,63,0,0,0,0,62025,0,0,0,0,0,0,0,0,4720871,0,1573409,0,0,0,0,0,0,0,0,0,0,0,634796,0,0,0,0,0,0,0,0,1964070,17769,266866,298661,84887,100153,824500,0,0,0,0,18799,34606,47567084,0,0,15863699,0,0,0,0,1761537,6413676,0,0,-109,0,1591,8220,281,18907,0,0,28999,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,6294280,0,1334899,1372302,0,2280567,0,356711,250000,0,0,0,0,0,0,0,2030182,40569415,0,0,0,0,0,0,0,0,0,0,20492916,1236,0,0,0,112730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,32991776,0,0,0,0,0,0,0,0,0,3936266,0,0,195066,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19668,9/30/2025 0:00:00,10405,0,0,0,0,52062858,1289371,403551,61736910,0,52062858,1289371,403551,0,0,0,12,0,0,0,0,122024,0,0,0,0,0,0,0,0,1097267,0,930338,0,0,0,0,0,0,0,0,0,0,0,312717,0,0,0,0,0,0,0,0,1013549,18991,55100,473055,20157,236129,73575,0,15637,0,0,9121,18838,3357016,0,0,2785193,0,0,0,0,1810261,1026400,0,0,0,0,424,2020,260,7195,0,0,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2027605,0,406217,373986,0,122113,88931,313856,75072,0,0,0,0,0,0,0,479935,1673317,0,0,0,0,0,0,0,0,0,0,7788609,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,239424,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,9/30/2025 0:00:00,10410,0,0,0,0,59082739,4326335,1031750,73995314,0,59082739,4326335,1031750,0,0,0,28,0,0,0,0,122024,0,0,0,0,0,0,0,0,1655100,0,773339,0,0,0,0,0,0,0,0,0,0,0,193858,0,0,0,0,0,0,0,0,720202,4348,130736,539461,19486,144718,63935,0,0,0,0,10715,17724,2437455,0,0,2238984,0,0,0,0,1288761,685689,0,0,0,0,590,2200,114,5890,733,217,9744,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2428439,0,323206,607850,0,421191,0,978873,25911,0,0,0,0,0,0,0,1106633,3976792,0,0,0,0,0,0,0,0,0,0,9473010,1280,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,3690165,0,0,0,0,0,0,0,0,0,14880469,0,0,58789,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19700,9/30/2025 0:00:00,10423,0,0,0,0,55026522,1444785,0,67430599,0,55026522,1444785,0,0,0,0,38,0,0,0,0,122024,0,0,0,0,0,0,0,0,1953662,0,790302,0,0,0,0,0,0,0,0,0,0,0,637106,0,0,0,0,0,0,0,0,567149,1549,64807,184661,54442,293492,94128,0,0,0,0,8026,21808,20215180,0,0,4465292,0,0,0,0,536482,3006901,0,0,-31,0,266,3297,81,5990,37,150,9821,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,2743964,0,668257,586851,0,1246307,0,135670,0,0,0,0,0,0,0,0,902577,5562982,0,0,0,0,0,0,0,0,0,0,10876668,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,347234,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19708,9/30/2025 0:00:00,10428,0,0,0,0,14381690,0,0,18646829,0,14381690,0,0,0,0,0,17,0,0,0,0,122024,0,0,0,0,0,0,0,0,759949,0,45147,0,0,0,0,0,0,0,0,0,0,0,86876,0,0,0,0,0,0,0,0,283862,656,28569,102796,14342,28943,114770,0,0,0,0,2255,9409,6933954,0,0,2981013,0,0,0,0,0,1244292,0,0,0,0,18,979,0,2646,0,0,3643,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,805096,0,138001,32017,0,225478,0,60000,0,0,0,0,0,0,0,0,240827,206839,0,0,0,0,0,0,0,0,0,0,2419710,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560000,0,0,1560000,3000000,0,0,62848,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,9/30/2025 0:00:00,10437,0,0,0,0,9595712,0,0,11272974,0,9595712,0,0,0,0,0,4,0,0,0,0,62025,0,0,0,0,0,0,0,0,268041,0,118320,0,0,0,0,0,0,0,0,0,0,0,5742,0,0,0,0,0,0,0,0,128367,0,10714,47071,6410,2074,17806,0,0,0,0,1594,8663,3272072,0,0,1955010,0,0,0,0,0,695362,0,0,0,0,0,74,0,1736,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,386361,0,5743,35309,0,132383,0,132498,0,0,0,0,0,0,0,0,41593,2584965,0,0,0,0,0,0,0,0,0,0,1660554,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
