"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
62537,9/30/2025 0:00:00,16797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78700,0,0,0,0,0,0,0,0,0,0,0,0,5662914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557878,0,0,0,0,3172158,5794266,0,20471404,0,0,0,0,0,614945,0,30,0,0,0,0,0,5545,0,573097,0,0,0,0,0,0,0,0,0,0,0,0,0,331,362,8,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4640,0,0,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919559,0,0,0,0,0,0,0,0,1919559,58292050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62542,9/30/2025 0:00:00,16802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173295133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31341682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36456,0,0,0,209059807,0,0,1923412,822874,35098387,3465635,1958631,55408633,0,0,0,0,0,431611,0,4177,0,0,0,0,0,136777,0,3257317,0,0,0,0,0,0,0,0,0,0,0,0,0,8908,3992,25,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65523,0,5312,0,0,34,147784,0,240574,18160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72116366,0,0,0,0,0,0,0,0,72116366,772136805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62543,9/30/2025 0:00:00,16803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20878377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7119768,0,0,0,0,0,1087878,237423,0,0,0,0,0,0,21310,0,73,0,0,0,0,0,6275,0,11618,0,0,0,0,0,0,0,0,0,0,0,0,0,561,90,3,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12567990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344142,0,0,0,0,0,0,0,0,344142,32380887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62562,9/30/2025 0:00:00,16821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444341596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223254,0,0,0,0,0,0,0,475591031,0,0,1644418,627253,40089309,7899476,1828069,316577268,0,0,0,0,0,365179,0,2914,0,0,0,0,0,159724,0,5050717,0,0,0,0,0,0,0,0,0,0,0,0,0,14628,14038,9,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206436,0,0,0,0,75,389221,0,1219296,244159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102564146,0,0,0,0,0,0,0,0,102564146,1431984645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62563,9/30/2025 0:00:00,16822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13696527,0,0,0,0,0,0,0,0,0,0,0,0,40888099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15850000,0,0,0,498000,0,0,0,76128018,0,0,4289513,4373472,17867729,31329140,19481938,72009384,0,0,0,0,0,986777,0,595,0,0,0,0,0,46553,0,181987,0,0,0,0,0,0,0,0,0,0,0,0,0,4752,2114,17,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18340840,0,10160345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95803,0,67064,0,0,41,183944,0,75481,9787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29468012,0,0,0,0,0,0,0,0,29468012,349951904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62564,9/30/2025 0:00:00,16823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15653345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317246,0,0,0,0,0,0,0,0,0,0,0,0,0,95708,0,116,0,0,0,0,0,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,6,102025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150766,0,0,0,0,0,0,0,0,150766,18819825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62571,9/30/2025 0:00:00,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42892762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494407,0,0,0,12188347,0,0,16350,0,2981745,220853,0,6472830,0,0,0,0,0,737860,0,382,0,0,0,0,0,13572,0,277728,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,1640,11,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8801,0,12181,0,0,12,22886,0,62050,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042775,0,0,0,0,0,0,0,0,2042775,75146843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62573,9/30/2025 0:00:00,16832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6161847,0,0,0,0,0,0,0,0,0,0,0,0,113438901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23074000,31903000,0,0,97346227,0,0,3648215,569545,23631108,36382108,2583126,83958645,0,0,0,0,0,1179307,0,3892,0,0,0,0,0,97141,0,1611299,0,0,0,0,0,0,0,0,0,0,0,0,0,8285,5375,19,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24599881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269059,0,0,0,0,98,359066,0,782532,94448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45192667,0,0,0,0,0,0,0,0,45192667,557261362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62574,9/30/2025 0:00:00,16833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280647,0,0,0,0,0,0,0,0,0,0,0,0,1050608800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196736080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84265267,19000000,139000000,0,27459348,0,0,0,597462436,0,0,7183832,2321410,139247511,40725658,6287418,559446916,0,0,0,0,0,6748371,0,8858,0,0,0,0,0,447162,0,11327613,0,0,0,0,0,0,0,0,0,0,0,0,0,29829,10421,51,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34000000,0,0,0,0,0,0,0,0,0,154764545,0,0,0,0,0,0,0,0,0,0,0,0,0,458696,0,120925,0,0,65,840045,0,1065350,231807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325540795,0,0,0,0,0,0,0,0,325540795,2990705604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62588,9/30/2025 0:00:00,16847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22984089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9070939,0,0,0,0,916131,46002,16441,2715665,0,0,0,0,0,373810,0,112,0,0,0,0,0,7287,0,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,426,493,12,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13871883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048,0,0,0,0,1,4048,0,10739,8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092717,0,0,0,0,0,0,0,0,1092717,35490863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62589,9/30/2025 0:00:00,16848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108568,0,0,0,0,0,0,0,0,0,0,0,0,37741365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15845813,0,0,211301,0,2302511,1517554,0,3450873,0,0,0,0,0,399575,0,4517,0,0,0,0,0,12108,0,456909,0,0,0,0,0,0,0,0,0,0,0,0,0,584,129,16,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18920,0,5072,0,0,3,34257,0,26612,1749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583158,0,0,0,0,0,0,0,0,1583158,64910324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62593,9/30/2025 0:00:00,16852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260490,0,0,0,0,0,0,0,0,0,0,0,0,8674935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830695,0,0,0,0,0,0,0,0,0,0,0,0,0,743185,0,103,0,0,0,0,0,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,60,26,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,4096,0,0,2,4754,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397253,0,0,0,0,0,0,0,0,397253,14468421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62598,9/30/2025 0:00:00,16857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,49982732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15315447,0,0,8639,0,4912834,789172,0,0,0,0,0,0,0,63797,0,38486,0,0,0,0,0,9724,0,44861,0,0,0,0,0,0,0,0,0,0,0,0,0,394,310,5,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,0,0,0,0,8,15721,0,16661,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83543,0,0,0,0,0,0,0,0,83543,87365873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62599,9/30/2025 0:00:00,16858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83067,0,0,0,0,0,0,0,0,0,0,0,0,7436554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700207,0,0,441544,119104,1096761,810159,421952,0,0,0,0,0,0,139490,0,43,0,0,0,0,0,3299,0,135871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,5,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448387,0,0,0,0,0,0,0,0,448387,15929274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62604,9/30/2025 0:00:00,16863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558101,0,0,0,0,0,0,0,0,0,0,0,0,8823214824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418174601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000000,2124965,21819882,0,0,0,0,0,6805035965,0,0,63026708,30969808,531803149,195247531,21447054,6053892794,0,0,0,0,0,23608087,0,73100,0,0,0,0,0,3399649,0,18896870,0,0,0,0,0,0,0,0,0,0,0,0,0,369462,132732,102,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16638539,0,49746,0,555,2618,24662737,0,60665880,5397419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050726486,0,0,0,0,0,0,0,0,2050726486,23405632255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62611,9/30/2025 0:00:00,16870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7344500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488718,0,0,0,0,0,0,0,0,0,0,0,0,0,3406,0,38,0,0,0,0,0,3199,0,9044,0,0,0,0,0,0,0,0,0,0,0,0,0,66,213,1,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17708,0,0,0,0,0,0,0,0,17708,9681184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62620,9/30/2025 0:00:00,16878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13899248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191371,0,91,0,0,0,0,0,1877,0,23688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,6,72025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99880,0,0,0,0,0,0,0,0,99880,13799368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62624,9/30/2025 0:00:00,16882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65145,5636,294814,305856,0,0,0,0,0,0,0,292,0,22,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62628,9/30/2025 0:00:00,16886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376278,0,0,0,0,0,0,0,0,0,0,0,0,42008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20343024,0,0,744309,100746,4485211,3981941,150347,15581439,0,0,0,0,0,432373,0,137,0,0,0,0,0,16739,0,183165,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,1218,13,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13615619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145,0,0,0,0,9,9652,0,54459,33707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8412161,0,0,0,0,0,0,0,0,8412161,102970991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62637,9/30/2025 0:00:00,16895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450253,0,0,0,0,0,0,0,0,0,0,0,0,9601719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50661,0,0,0,250025,0,0,0,7657896,0,0,159017,76617,1070697,692072,0,1656616,0,0,0,0,0,666452,0,112,0,0,0,0,0,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,12,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128318,0,0,0,0,0,0,0,0,2128318,21617489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62638,9/30/2025 0:00:00,16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269942,0,0,0,0,0,0,0,0,0,0,0,0,38357370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668000,748000,499000,0,15418184,0,0,3816482,1453868,12053518,13499493,6136387,3523684,0,0,0,0,0,327449,0,284,0,0,0,0,0,22739,0,377392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,10,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950554,0,0,0,0,0,0,0,0,7950554,134489342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62641,9/30/2025 0:00:00,16899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189786818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173523411,0,0,579402,874510,11103226,10952421,5450217,116526105,0,0,0,0,0,298504,0,2414,0,0,0,0,0,61154,0,1227960,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,1553,10,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130473265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19125,0,0,0,0,4,22630,0,191942,11057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76062027,0,0,0,0,0,0,0,0,76062027,613598730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
