"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
808,9/30/2025 0:00:00,398,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150473528,0,150473528,0,0,0,2379048,0,0,0,0,0,0,0,15002767,15090137,0,0,41093433,40559880,1894032,1866202,144015117,134708612,1894032,1866202,185108550,175268492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29453026,29142422,0,0,10914000,10981738,0,0,18221996,16357534,1894032,258700339,246840323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297575,0,0,1297575,1297575,0,0,0,0,0,0,1297575,0,246840323,1894032,0,1121900,0,0,0,1121900,22466856,71457704,123188873,16385288,17655109,251153830,0,0,0,0,0,12557783,1668001,611889,738323,0,0,0,0,0,0,0,1799995,11053674,0,5999914,46138,0,61115,0,134061676,42788593,0,0,42788593,0,0,0,12869089,163981180,0,163981180,0,93320559,89523334,3797225,0,0,250031930,22148137,192569958,11794264,4000000,19519571,0
817,9/30/2025 0:00:00,401,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11446000,11421604,0,0,0,0,0,0,11446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,996000,0,0,0,1494000,0,0,0,11446000,197377,0,0,0,0,197377,3800377,8839000,498000,0,0,13137377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889070,269922,0,0,269922,0,0,0,379699,4779293,0,4779293,0,0,0,0,0,0,0,0,0,0,0,0,0
818,9/30/2025 0:00:00,402,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12734000,0,0,0,0,12734000,0,0,0,0,0,0,0,24856,0,24856,12734000,0,0,24856,0,12758856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4899496,17095,0,0,17095,0,0,0,265665,4650926,0,4650926,0,0,0,0,0,0,0,0,0,0,0,0,0
832,9/30/2025 0:00:00,409,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97062,98077,0,0,330860,340134,0,427922,438211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445069,0,443518,888587,888587,11416000,0,0,0,0,11416000,888587,0,438211,0,0,267480,0,0,0,267480,11446082,364939,110742,643446,445069,13010278,0,0,0,0,0,0,0,0,2092058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13282992,959617,0,0,959617,0,0,0,1104061,13138548,0,13138548,0,0,0,0,0,0,0,0,0,0,0,0,0
839,9/30/2025 0:00:00,414,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4996154,4840313,0,0,0,0,5904171,5241590,4996154,4840313,5904171,5241590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9102000,8999915,0,0,0,0,4996154,15006171,14241505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236896,8682000,992000,0,0,12910896,0,0,14241505,4996154,0,293139,75000,0,0,368139,9621763,16330697,3325283,3238951,0,32516694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10571752,52053,0,0,52053,0,0,0,423940,10199865,0,10199865,0,0,0,0,0,0,0,0,0,0,0,0,0
841,9/30/2025 0:00:00,416,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,950000,0,0,0,1800000,0,0,0,0,36931,0,0,0,0,36931,886931,950000,0,0,0,1836931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592607,36691,0,0,36691,0,0,0,59822,1569476,0,1569476,0,0,0,0,0,0,0,0,0,0,0,0,0
845,9/30/2025 0:00:00,418,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,140000,0,0,0,0,140000,1140000,0,0,0,0,1140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12895262,413324,0,0,413324,0,0,0,402587,12905999,0,12905999,0,0,0,0,0,0,0,0,0,0,0,0,0
850,9/30/2025 0:00:00,420,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11951000,15682000,498000,0,0,28131000,0,0,0,0,0,89167,0,0,0,89167,11951000,15771167,498000,0,0,28220167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14556985,444382,0,0,444382,0,0,0,880402,14120965,0,14120965,0,0,0,0,0,0,0,0,0,0,0,0,0
851,9/30/2025 0:00:00,421,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,600000,0,100000,0,2900000,0,0,0,0,0,0,0,0,80000,80000,2200000,600000,0,100000,80000,2980000,0,0,0,0,0,271236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775499,26790,0,0,26790,0,0,0,176352,1625937,0,1625937,0,0,0,0,0,0,0,0,0,0,0,0,0
854,9/30/2025 0:00:00,423,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12521085,0,0,0,0,0,0,0,0,0,0,174405,0,0,0,0,0,0,7750000,7534820,0,0,15415947,15003494,0,0,23165947,22538314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125579,83239,0,0,0,0,0,0,0,0,0,0,125579,83239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9687000,9752909,0,0,0,0,0,0,9687000,23291526,22621553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22621553,9687000,164500,418000,0,0,0,582500,6587450,8836079,7478001,7998873,1990650,32891053,0,0,-3965,-3965,0,3088996,0,666437,1488381,0,0,0,0,0,5271431,0,0,0,0,0,3595668,1933689,0,0,12760336,761284,0,0,761284,0,0,0,1534420,11987200,0,11987200,0,0,0,0,0,0,0,0,0,0,0,0,0
856,9/30/2025 0:00:00,425,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10501000,1240000,0,0,0,11741000,0,0,0,0,25689,0,0,0,0,25689,10526689,1240000,0,0,0,11766689,0,0,0,0,0,0,0,0,542669,0,0,0,0,0,0,0,0,0,0,0,4498,0,0,0,8085771,318837,0,0,318837,0,0,0,310043,8094565,0,8094565,0,0,0,0,0,0,0,0,0,0,0,0,0
857,9/30/2025 0:00:00,426,Subm,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,1129544392,0,1503881330,0,0,0,403176446,0,0,0,0,255429788,0,0,0,0,0,0,5025417,4896243,0,0,145113789,126139738,0,0,150139206,131035981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907323,4740050,0,0,0,0,0,0,8685087,8532974,0,163731616,144309005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081513,3381863,0,7463376,7463376,152661,0,0,0,0,152661,7463376,0,144309005,0,11479600,3187248,19400,0,0,14686248,56665414,19716803,50920626,29492955,9815492,166611290,0,0,0,0,0,0,0,46274360,147417054,107738195,0,0,0,0,0,0,4598520,0,0,0,32062691,0,0,0,346419831,40886239,0,0,40886239,1804747,0,0,36338437,350967633,0,350967633,0,160459902,154123606,6336296,0,0,151772381,33458575,102583694,0,15730112,0,0
858,9/30/2025 0:00:00,427,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749231,756003,0,0,7369922,6864578,0,0,0,0,0,0,7369922,6864578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17997110,18027674,0,26116263,25648255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25648255,0,0,0,0,0,80000,80000,7499813,12011361,2215981,1295934,2705166,25728255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120366,195872,0,0,195872,0,0,0,551680,5764558,0,5764558,0,0,0,0,0,0,0,0,0,0,0,0,0
871,9/30/2025 0:00:00,432,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11651999,498000,0,0,0,12149999,0,0,0,0,0,0,0,0,0,0,11651999,498000,0,0,0,12149999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28632640,413523,0,0,413523,0,0,0,569824,28476339,0,28476339,0,0,0,0,0,0,0,0,0,0,0,0,0
872,9/30/2025 0:00:00,433,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390430,1390430,0,1390430,1390430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390430,0,28236000,2000000,0,0,201953,30437953,29626430,2000000,0,0,201953,31828383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836738,0,22354828,326173,0,0,326173,0,0,0,1253131,21427870,0,21427870,0,0,0,0,0,0,0,0,0,0,0,0,0
884,9/30/2025 0:00:00,441,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850000,7921015,0,0,7850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850000,38518,0,0,0,0,38518,1829518,4825000,1234000,0,0,7888518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027703,181489,0,0,181489,0,0,0,133221,3075971,0,3075971,0,0,0,0,0,0,0,0,0,0,0,0,0
887,9/30/2025 0:00:00,444,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45252022,0,45252022,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209000,249000,0,0,0,4458000,0,0,0,0,0,1043675,0,0,0,1043675,4209000,1292675,0,0,0,5501675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25486963,1312417,0,0,1312417,0,0,0,1614667,25184713,0,25184713,0,0,0,0,0,0,0,0,0,0,0,0,0
888,9/30/2025 0:00:00,445,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,200000,0,0,0,0,3333,0,0,0,0,3333,203333,0,0,0,0,203333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276607,71351,0,0,71351,0,0,0,29683,1318275,0,1318275,0,0,0,0,0,0,0,0,0,0,0,0,0
900,9/30/2025 0:00:00,451,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7171000,6879230,0,0,7171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7171000,0,0,0,0,48945,48945,2915000,2616000,640000,700000,348945,7219945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757092,72438,0,0,72438,0,0,0,120456,709074,0,709074,0,0,0,0,0,0,0,0,0,0,0,0,0
909,9/30/2025 0:00:00,455,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9883000,9875814,0,0,9883000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243000,2997000,500000,0,0,10740000,0,0,0,9883000,0,197881,0,0,0,197881,12698000,7372881,750000,0,0,20820881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797802,90942,0,0,90942,0,0,0,375019,9513725,0,9513725,0,0,0,0,0,0,0,0,0,0,0,0,0
911,9/30/2025 0:00:00,457,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16602239,0,22170772,0,0,0,1901396,0,0,0,0,9433551,0,0,499575,496621,0,0,0,0,0,0,19176065,18866871,0,0,19176065,18866871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19675640,19363492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749000,749000,0,0,0,1498000,0,0,19363492,0,774707,1074334,0,0,0,1849041,11306393,10245822,0,1158318,0,22710533,0,0,0,0,0,1757759,0,0,0,0,85060,0,0,0,0,0,1367750,0,0,0,0,0,0,0,15847576,581494,0,0,581494,0,0,0,1335143,15093927,0,15093927,0,0,0,0,0,0,0,0,0,0,0,0,0
916,9/30/2025 0:00:00,460,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511628,4436606,0,0,0,0,0,0,4511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113963,20000,0,0,0,133963,0,0,0,4511628,0,0,0,0,16700,16700,1756527,1867027,429898,592139,16700,4662291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801596,21431,0,0,21431,0,0,0,64944,758083,0,758083,0,0,0,0,0,0,0,0,0,0,0,0,0
926,9/30/2025 0:00:00,465,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010915,0,2165113,0,0,0,4000000,0,0,0,0,14200000,0,0,0,0,0,0,14000000,13628610,0,0,541486,482392,0,0,14541486,14111002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14541486,14111002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14111002,0,67100,490897,0,0,0,557997,8045789,6371341,0,251869,0,14668999,0,0,-169934,-169934,526508,3169087,0,0,845335,962472,0,0,0,0,0,0,0,0,0,0,1216663,0,0,0,5189241,3119682,0,0,3119682,0,0,0,1082720,7226203,0,7226203,0,0,0,0,0,0,0,0,0,0,0,0,0
930,9/30/2025 0:00:00,466,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79001,79001,79001,130000,282000,70000,335000,0,817000,79001,0,0,0,0,0,0,0,0,0,209001,282000,70000,335000,0,896001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206027,35099,0,0,35099,0,0,0,9090,232036,0,232036,0,0,0,0,0,0,0,0,0,0,0,0,0
932,9/30/2025 0:00:00,468,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13972000,13978280,0,0,0,0,0,0,13972000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13972000,0,0,0,0,185018,185018,3742000,7984000,2246000,0,185018,14157018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978164,53272,0,0,53272,0,0,0,287872,3743564,0,3743564,0,0,0,0,0,0,0,0,0,0,0,0,0
943,9/30/2025 0:00:00,473,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496000,1950000,500000,0,0,3946000,0,0,0,0,0,51492,0,0,0,51492,1496000,2001492,500000,0,0,3997492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387284,25000,0,0,25000,0,0,0,60319,1351965,0,1351965,0,0,0,0,0,0,0,0,0,0,0,0,0
