"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
24812,9/30/2025 0:00:00,15005,10/28/2025 10:08:28 PM,11727819,9167716,0,967745094,0,798740526,858344950,0,5992104,4389405,1606607,29794,750543629,6687,147173983,20626489,0,0,0,0,0,0,0,60333,1193000,0,0,1171033,13438051,0,0,0,0,0,136,1550,1175,624,574,4815580,1498849,0,0,0,1393449,2164707,0,0,0,0,0,0,0,175669332,10788442,0,0,27909143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7843532,0,0,0,0,10787922,35000000,59604424,152957680,42572452,253112113,290610446,125568064,0,62644028,0,0,9485,0,0,0,0,0,0,0,0,0,23766152,0,175502,0,0,0,0,0,0,0,0,0,0,215694866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445241,405293,32718092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24813,9/30/2025 0:00:00,20206,11/6/2025 10:29:51 AM,857328,110889,0,61286452,0,58115787,58115787,0,290462,53070,0,6734,52966551,1226,26111688,519065,0,0,0,0,0,0,0,12478,220562,0,0,407,643392,0,0,0,0,0,0,990,1200,550,575,2370556,269047,0,0,0,-2213727,0,0,0,0,0,0,0,0,17616497,0,0,0,4320912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527123,0,0,0,0,534694,0,0,11479245,0,9176856,13068833,15951212,0,4926378,0,0,1335,0,0,0,0,0,0,0,0,0,909698,0,42987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215186,36085,418954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24816,9/30/2025 0:00:00,14589,10/20/2025 10:10:31 PM,0,14252,0,26720532,0,23437339,23437339,0,43750,0,0,645,11611714,115,2941625,295045,0,0,0,0,0,0,0,1744,7000,0,0,62,247782,0,0,0,0,0,0,0,1137,556,639,21309,8250,0,0,0,124753,0,0,0,0,0,0,0,0,10547529,358172,0,0,652949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220085,0,0,0,0,45922,0,0,3124349,2393175,7267483,7372286,0,0,2754346,0,0,208,0,0,0,0,0,0,0,0,0,86477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32162,131125,16267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24818,9/30/2025 0:00:00,23008,10/27/2025 10:34:25 PM,11789993,257628,0,346832221,0,304650437,304650437,0,491909,151087,0,4060,209929266,510,34810557,1491000,0,0,0,0,0,0,0,11754,18000,0,0,0,3969518,0,0,0,0,0,0,1295,740,396,450,500172,2519,0,0,0,2859614,7059452,0,0,0,0,0,0,0,101686737,1250847,0,0,6354156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444723,0,0,0,0,1612472,0,0,144838582,16476932,34337815,34588734,0,0,36457595,0,0,323,0,0,0,0,0,0,0,0,0,235798,0,3021,0,0,0,0,0,0,0,0,0,0,6826634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813915,36633,441327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24819,9/30/2025 0:00:00,20811,10/30/2025 10:18:24 PM,0,73513,0,64414140,0,55330349,55852070,0,51976,0,0,2901,40977021,373,11493251,103925,0,0,0,0,0,0,0,7465,1039090,0,0,143,723524,0,0,0,0,0,7,990,1200,615,660,102726,33129,0,0,0,303610,1933305,0,0,0,0,0,0,0,17493081,1138804,0,0,2182236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537971,0,0,0,0,0,0,521721,12379874,1319376,9143637,11779492,8098851,0,7119656,0,0,750,0,0,0,0,0,0,0,0,0,221100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76223,368024,520996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24823,9/30/2025 0:00:00,26426,10/16/2025 10:13:31 PM,0,89931,0,2693510,0,2426180,2426180,0,0,0,0,49,125969,65,111106,8005,0,0,0,0,0,0,0,1513,321140,0,102386,0,3641,0,0,0,0,0,0,1260,1260,0,0,65002,0,0,0,0,0,0,0,0,0,0,0,0,0,1482610,102,0,0,62736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18527,0,0,0,0,75132,0,0,813433,0,115750,130137,0,0,192096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24824,9/30/2025 0:00:00,15308,11/13/2025 9:46:40 AM,38430047,4005359,0,1401450224,0,1178512790,1178512790,0,3029157,785655,354688,75309,845007427,8194,263539979,6932958,0,0,0,0,0,0,0,91694,1500000,0,0,0,10565111,0,0,0,0,0,0,1090,1492,527,730,8061639,1900960,0,0,0,20745375,0,0,0,0,0,0,0,0,410084883,0,0,0,32187375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11032932,0,0,0,0,12415471,0,0,231654447,32297126,191489923,236739465,258554584,0,185267957,0,0,4737,0,0,0,0,0,0,0,0,0,10368342,0,1927350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567935,2742304,18533504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24826,9/30/2025 0:00:00,18598,10/31/2025 10:09:54 PM,5942255,1734084,0,247997039,0,209259971,225489864,0,994912,44564,16629,9961,136723914,1803,21221478,2019913,0,0,0,0,0,0,0,17716,874921,0,0,28270,1941723,0,0,0,0,0,67,1399,1750,574,524,459912,41186,0,0,0,0,0,0,0,0,0,0,0,0,74419486,0,0,0,8218747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101167,0,0,0,0,3132225,3000000,16229893,41262157,6759045,29529417,35761364,50574538,0,17304293,0,0,2380,0,0,0,0,0,0,0,0,0,1774376,0,105287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593273,205850,11240362,0,0,0,0,0,4606363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24829,9/30/2025 0:00:00,26221,11/14/2025 2:38:40 PM,15190030,13487147,0,779444194,0,434734342,581683594,0,3989422,243447,551456,8941,514478850,1872,151868857,11494870,0,0,0,0,0,0,0,41017,150000,0,0,4180603,5873617,0,0,0,0,0,255,900,1000,499,499,4015226,935985,0,0,0,180005,31482444,0,0,0,0,0,0,0,78242239,0,0,0,31773156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923108,0,0,0,0,12351732,183402393,146949252,80321644,3023573,92431713,164112168,76827624,0,6825731,0,0,1179,0,0,0,0,0,0,0,0,0,15391157,0,17734,0,0,0,0,0,0,0,0,0,0,191332494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836164,540443,15012056,0,0,0,0,0,946319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24831,9/30/2025 0:00:00,14591,10/29/2025 10:03:32 PM,32858321,4371976,0,1287287686,0,1019257036,1023313101,0,3065682,529643,228156,23722,1058227089,3828,249120400,5836997,0,0,0,0,0,0,0,67877,1315516,0,0,1470000,11736481,0,0,0,0,0,45,1799,1399,550,590,7010385,1631945,0,0,0,1903162,0,0,0,0,0,0,0,0,233804239,0,0,0,35889374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8980737,0,0,0,0,25032722,105000000,4056065,316061765,19432456,86925168,98319214,349379204,0,128791057,0,0,8611,0,0,0,0,0,0,0,0,0,6951313,0,27131,0,0,0,0,0,0,0,0,0,0,370037803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801213,43023,42909599,0,0,0,0,0,11717422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24839,9/30/2025 0:00:00,17983,10/28/2025 10:27:11 PM,3433657,257978,0,296115564,0,258259242,273450242,0,1654518,461291,10917,5805,170822311,424,31928924,3609555,0,0,0,0,0,0,0,16213,1016508,0,0,95055,3204637,0,0,0,0,0,3,1365,1000,674,674,501743,300949,0,0,0,0,0,0,0,0,0,0,0,0,117748310,0,0,0,5399609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531703,0,0,0,0,1619443,0,15191000,36656963,9972730,71746091,73791715,13614756,0,28614914,0,0,326,0,0,0,0,0,0,0,0,0,1355069,0,18600,0,0,0,0,0,0,0,0,0,0,550947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343084,283462,15540957,0,0,0,0,0,2822022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24840,9/30/2025 0:00:00,20539,10/28/2025 10:19:01 PM,7684524,507615,0,79138375,0,68958280,68958280,0,379670,513389,0,5180,52248086,570,6346329,1329462,0,0,0,0,0,0,0,5916,164059,0,0,74916,914386,0,0,0,0,0,0,1119,1200,576,764,305657,41154,0,0,0,-334892,0,0,0,0,0,0,0,0,27416535,0,0,0,3125823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652170,0,0,0,0,674654,2000000,0,9876604,2301229,13834488,19475430,9280296,0,7910750,0,0,867,0,0,0,0,0,0,0,0,0,601532,0,47372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180567,25794,2933373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24841,9/30/2025 0:00:00,22363,11/12/2025 10:01:12 PM,1000303,11458,0,15502319,0,14223660,14223660,0,133237,5297,0,577,5354793,68,1018483,263094,0,0,0,0,0,0,0,1192,25000,0,53616,0,32378,0,0,0,0,0,0,1500,1699,660,745,44111,1831,0,0,0,0,0,0,0,0,0,0,0,0,8488453,0,0,0,417916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136180,0,0,0,0,21443,0,0,1825978,1083433,998252,1021752,1804044,0,1257216,0,0,119,0,0,0,0,0,0,0,0,0,17138,0,12915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13444,0,35960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24843,9/30/2025 0:00:00,15251,10/22/2025 10:23:54 PM,463135,25953,0,10290941,0,9007450,9007450,0,31,0,0,628,7836443,288,2990882,36950,0,0,0,0,0,0,0,1016,130362,0,0,1404,146866,0,0,0,0,0,0,0,1300,600,1200,43790,15736,0,0,0,33321,0,0,0,0,0,0,0,0,2782809,0,0,0,499208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85630,0,0,0,0,93147,371000,0,690143,0,3870354,4351299,1183199,0,786023,0,0,303,0,0,0,0,0,0,0,0,0,119254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28814,3990,104038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24845,9/30/2025 0:00:00,26436,10/30/2025 10:31:10 PM,0,4143,0,7002491,0,2097004,3765087,0,139481,4133,21963,100,854913,24,406902,173013,0,0,0,0,0,0,0,2696,70000,0,100000,0,7383,0,0,0,0,0,9,0,1399,1000,1000,110305,330,0,0,0,1896680,0,0,0,0,0,0,0,0,2051769,0,0,0,322617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35007,0,0,0,0,21952,0,1668083,43453,0,1782,1782,0,0,1318772,0,0,12,0,0,0,0,0,0,0,0,0,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10819,0,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24847,9/30/2025 0:00:00,26438,10/29/2025 11:09:58 PM,0,169762,0,18962630,0,6981370,10657375,0,11687,5492,0,904,7875279,334,3074094,48047,0,0,0,0,0,0,0,4152,50570,0,0,0,169973,0,0,0,0,0,23,1233,1152,879,1064.6,218080,126286,0,0,0,758846,0,0,0,0,0,0,0,0,1685895,737851,0,0,2065402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72954,0,0,0,0,1975026,0,3676005,452279,0,1064,4843196,0,0,3048382,0,0,145,0,0,0,0,0,0,0,0,0,37113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24848,9/30/2025 0:00:00,26440,10/3/2025 10:02:10 PM,0,13889,0,610783,0,282073,530073,0,6094,0,0,81,469021,37,152102,6094,0,0,0,0,0,0,0,246,10000,0,0,1846,20103,0,0,0,0,0,1,0,1600,0,900,31946,2673,0,0,0,-129934,0,0,0,0,0,0,0,0,152781,0,0,0,169398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7905,0,0,0,0,40630,20000,248000,6170,0,111142,123121,0,0,148893,0,0,35,0,0,0,0,0,0,0,0,0,51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832,0,33211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24850,9/30/2025 0:00:00,19790,10/21/2025 10:13:56 PM,0,6697,0,8323951,0,6517633,6517633,0,0,0,0,75,2696288,11,331816,0,0,0,0,0,0,0,0,792,1353,0,0,0,62652,0,0,0,0,0,0,0,1200,475,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461782,348448,0,0,178256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65328,0,0,0,0,5554,0,0,1055850,0,0,0,0,0,1452316,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21980,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24851,9/30/2025 0:00:00,15117,10/28/2025 10:14:22 PM,3365502,744514,0,65028051,0,55290330,55787330,0,18665,24290,0,3387,37018622,836,14292412,254991,0,0,0,0,0,0,0,7163,252949,0,0,0,244723,0,0,0,0,0,2,999,1072,508,644,48856,14989,0,0,0,0,0,0,0,0,0,0,0,0,31752074,0,0,0,2947704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544179,0,0,0,0,1048472,0,497000,13738231,2222137,6127804,7329309,0,0,8192249,0,0,995,0,0,0,0,0,0,0,0,0,459161,0,18181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74451,32170,351197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24853,9/30/2025 0:00:00,26381,11/19/2025 10:02:19 PM,0,0,0,762654,0,571312,571312,0,14655,0,0,13,73520,3,36000,14655,0,0,0,0,0,0,0,554,92000,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,3056,0,0,0,8082,0,0,0,0,0,0,0,0,571312,0,0,0,18896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5832,0,0,0,0,1765,0,0,0,0,0,0,0,0,181495,0,0,0,0,0,0,0,0,0,0,0,0,14792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24854,9/30/2025 0:00:00,18816,10/30/2025 10:31:05 PM,83358912,8486433,0,2582765898,0,2299834967,2299834967,0,4225913,1175266,398550,91462,1721287523,23307,458909006,10915687,0,0,0,0,0,0,0,167990,4623754,0,0,16559125,29055220,0,0,0,0,0,0,1340,1550,1264,974,15710628,1309210,0,0,0,7478813,96198587,0,0,0,0,0,0,0,598356915,0,0,0,67378398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20571958,0,0,0,0,26308956,0,0,489827885,41915732,457934482,509485545,553632623,0,248782459,0,0,40342,0,0,0,0,0,0,0,0,0,16065573,0,908140,0,0,0,0,0,0,0,0,0,0,2531045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8105676,2742067,77753236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
